Gene,adatcodoncount,adatcodonfreq,proteinlennucleotides,ADAT_transformed_ordered_pvalues,ADAT_pvalues_raw,chisquareadatenrichedstatus,expected_adat_codons,observed_adat_codons,protein_length_AA,feature
YKR106W,48,0.07792207792207792,1848,0.65476892822816,0.34523107177184,nonsignificant,55,48,616,gene
YLL067C,120,0.09950248756218906,3618,-0.8567650924753344,0.1432349075246656,nonsignificant,105,120,1206,gene
YLL067W-A,19,0.11801242236024845,483,-0.9039076705443266,0.0960923294556734,nonsignificant,13,19,161,gene
YLL066W-B,8,0.14035087719298245,171,-0.8202875051210041,0.17971249487899593,nonsignificant,5,8,57,gene
YLL066C,113,0.09369817578772803,3618,-0.723917678122206,0.276082321877794,nonsignificant,102,113,1206,gene
YLL066W-A,19,0.11801242236024845,483,-0.9039076705443266,0.0960923294556734,nonsignificant,13,19,161,gene
YLL065W,14,0.11965811965811966,351,-0.7940967892679354,0.20590321073206466,nonsignificant,10,14,117,gene
YLL064C,31,0.256198347107438,363,-0.9999994033606167,5.96639383307014e-07,enriched,13,31,121,gene
YLL063C,51,0.10736842105263159,1425,-0.8816501872643716,0.11834981273562842,nonsignificant,41,51,475,gene
YLL062C,25,0.07692307692307693,975,0.0,1.0,nonsignificant,25,25,325,gene
YLL061W,52,0.08904109589041095,1752,0.10925419906793365,0.8907458009320663,nonsignificant,53,52,584,gene
YLL060C,26,0.1111111111111111,702,-0.94065356120808,0.05934643879191998,nonsignificant,18,26,234,gene
YLL059C,16,0.09467455621301775,507,-0.7517869210100797,0.24821307898992026,nonsignificant,12,16,169,gene
YLL058W,41,0.07118055555555555,1728,0.23963166994479723,0.7603683300552028,nonsignificant,43,41,576,gene
YLL057C,35,0.0847457627118644,1239,-0.5275023859993115,0.47249761400068846,nonsignificant,31,35,413,gene
YLL056C,21,0.07023411371237458,897,0.5762892028332064,0.4237107971667936,nonsignificant,25,21,299,gene
YLL055W,50,0.09398496240601503,1596,-0.1135969936329364,0.8864030063670636,nonsignificant,49,50,532,gene
YLL054C,63,0.07464454976303317,2532,-0.2021061168013435,0.7978938831986565,nonsignificant,61,63,844,gene
YLL053C,14,0.0915032679738562,459,-0.2184887050012866,0.7815112949987134,nonsignificant,13,14,153,gene
YLL052C,14,0.09333333333333334,450,-0.7940967892679354,0.20590321073206466,nonsignificant,10,14,150,gene
YLL051C,66,0.09256661991584852,2139,-0.7064894045575024,0.2935105954424976,nonsignificant,58,66,713,gene
YLL050C,19,0.13194444444444445,432,-0.984138667260227,0.015861332739773026,nonsignificant,11,19,144,gene
YLL049W,8,0.044444444444444446,540,0.6342877037184869,0.36571229628151314,nonsignificant,11,8,180,gene
YLL048C,146,0.08784596871239471,4986,-0.3879101199107431,0.6120898800892569,nonsignificant,140,146,1662,gene
YLL047W,16,0.125,384,-0.9803693427427093,0.019630657257290702,nonsignificant,9,16,128,gene
YLL046C,14,0.056,750,0.3829249225480261,0.6170750774519739,nonsignificant,16,14,250,gene
YLL045C,30,0.11673151750972763,771,-0.8556002077869328,0.1443997922130672,nonsignificant,23,30,257,gene
YLL044W,8,0.053691275167785234,447,0.4729107431344619,0.5270892568655381,nonsignificant,10,8,149,gene
YLL043W,45,0.06716417910447761,2010,0.8224701475878504,0.1775298524121496,nonsignificant,55,45,670,gene
YLL042C,11,0.06547619047619048,504,-0.24817036595415076,0.7518296340458492,nonsignificant,10,11,168,gene
YLL041C,22,0.08239700374531835,801,-0.34527915398142317,0.6547208460185768,nonsignificant,20,22,267,gene
YLL040C,228,0.0724960254372019,9435,0.7488819987255297,0.25111800127447026,nonsignificant,246,228,3145,gene
YLL039C,39,0.10209424083769633,1146,-0.9366822131699544,0.06331778683004569,nonsignificant,29,39,382,gene
YLL038C,29,0.11693548387096774,744,-0.9782185372088804,0.021781462791119595,nonsignificant,19,29,248,gene
YLL037W,13,0.10236220472440945,381,-0.45350640459341784,0.5464935954065822,nonsignificant,11,13,127,gene
YLL036C,38,0.07539682539682539,1512,0.36058814719662513,0.6394118528033749,nonsignificant,41,38,504,gene
YLL035W,38,0.06003159557661927,1899,0.8107445683079862,0.18925543169201373,nonsignificant,47,38,633,gene
YLL034C,59,0.07040572792362769,2514,0.7713557376589267,0.2286442623410733,nonsignificant,69,59,838,gene
YLL033W,10,0.04329004329004329,693,0.9104449255863575,0.08955507441364248,nonsignificant,17,10,231,gene
YLL032C,66,0.07990314769975787,2478,0.0,1.0,nonsignificant,66,66,826,gene
YLL031C,79,0.07760314341846758,3054,0.4848188303878368,0.5151811696121632,nonsignificant,85,79,1018,gene
YLL030C,4,0.03508771929824561,342,0.5857838217574749,0.4142161782425251,nonsignificant,6,4,114,gene
YLL029W,69,0.092,2250,-0.8513652892522312,0.14863471074776885,nonsignificant,58,69,750,gene
YLL028W,75,0.12776831345826234,1761,-0.9974883337369774,0.002511666263022618,nonsignificant,53,75,587,gene
YLL027W,25,0.099601593625498,753,-0.4775687150384357,0.5224312849615643,nonsignificant,22,25,251,gene
YLL026W,83,0.09130913091309131,2727,-0.7581645787630928,0.24183542123690713,nonsignificant,73,83,909,gene
YLL025W,25,0.2,375,-0.9901767254924808,0.009823274507519235,nonsignificant,15,25,125,gene
YLL024C,83,0.1296875,1920,-0.9998403252950597,0.00015967470494025735,enriched,55,83,640,gene
YLL023C,43,0.15357142857142858,840,-0.9996817828196849,0.000318217180315068,enriched,25,43,280,gene
YLL022C,25,0.06476683937823834,1158,0.0,1.0,nonsignificant,25,25,386,gene
YLL021W,107,0.07293796864349011,4401,0.8255477992435785,0.1744522007564216,nonsignificant,122,107,1467,gene
YLL020C,5,0.049019607843137254,306,0.5503082020311092,0.4496917979688908,nonsignificant,7,5,102,gene
YLL019C,70,0.0948509485094851,2214,-0.8478785061157749,0.1521214938842251,nonsignificant,59,70,738,gene
YLL019W-A,3,0.0967741935483871,93,-0.5204998778130466,0.47950012218695337,nonsignificant,2,3,31,gene
YLL018C-A,5,0.050505050505050504,297,0.0,1.0,nonsignificant,5,5,99,gene
YLL018C,66,0.11827956989247312,1674,-0.9997871705809857,0.00021282941901437717,enriched,42,66,558,gene
YLL017W,8,0.07692307692307693,312,0.0,1.0,nonsignificant,8,8,104,gene
YLL016W,88,0.08388941849380362,3147,-0.8666730682256509,0.1333269317743491,nonsignificant,75,88,1049,gene
YLL015W,94,0.06025641025641026,4680,0.9990585904140664,0.0009414095859335535,nonsignificant,132,94,1560,gene
YLL014W,7,0.06422018348623854,327,0.2763263901682371,0.7236736098317629,nonsignificant,8,7,109,gene
YLL013C,95,0.10795454545454546,2640,-0.9996425459258613,0.0003574540741386896,enriched,66,95,880,gene
YLL012W,53,0.09233449477351917,1722,-0.9390813092202833,0.06091869077971672,nonsignificant,41,53,574,gene
YLL011W,38,0.07755102040816327,1470,0.0,1.0,nonsignificant,38,38,490,gene
YLL010C,42,0.09813084112149532,1284,-0.7632764293621461,0.23672357063785393,nonsignificant,35,42,428,gene
YLL009C,1,0.014285714285714285,210,0.7517869210100797,0.24821307898992026,nonsignificant,3,1,70,gene
YLL008W,66,0.08764940239043825,2259,-0.7667697772178184,0.2332302227821817,nonsignificant,57,66,753,gene
YLL007C,40,0.06006006006006006,1998,0.8014572063133417,0.1985427936866583,nonsignificant,49,40,666,gene
YLL006W-A,7,0.11864406779661017,177,-0.6289066304773024,0.37109336952269756,nonsignificant,5,7,59,gene
YLL006W,29,0.06791569086651054,1281,0.28056245557660864,0.7194375444233914,nonsignificant,31,29,427,gene
YLL005C,55,0.06329113924050633,2607,0.8242656643557787,0.17573433564422125,nonsignificant,66,55,869,gene
YLL004W,33,0.05348460291734198,1851,0.7316183727072424,0.2683816272927576,nonsignificant,40,33,617,gene
YLL003W,55,0.05807814149947202,2841,0.8850851354744257,0.11491486452557433,nonsignificant,68,55,947,gene
YLL002W,28,0.06407322654462243,1311,0.8610175397068186,0.1389824602931814,nonsignificant,37,28,437,gene
YLL001W,53,0.06992084432717678,2274,0.6338434398059395,0.3661565601940605,nonsignificant,60,53,758,gene
YLR001C,65,0.07531865585168018,2589,0.28399520449566895,0.716004795504331,nonsignificant,68,65,863,gene
YLR002C,47,0.07078313253012049,1992,0.42459697708724664,0.5754030229127534,nonsignificant,51,47,664,gene
YLR003C,22,0.07534246575342465,876,-0.17274065343728873,0.8272593465627113,nonsignificant,21,22,292,gene
YLR004C,56,0.10687022900763359,1572,-0.8989497440745905,0.10105025592540948,nonsignificant,45,56,524,gene
YLR005W,33,0.07142857142857142,1386,0.3829249225480261,0.6170750774519739,nonsignificant,36,33,462,gene
YLR006C,58,0.08134642356241234,2139,0.20374658526236078,0.7962534147376392,nonsignificant,60,58,713,gene
YLR007W,27,0.08011869436201781,1011,-0.15548073252706007,0.8445192674729399,nonsignificant,26,27,337,gene
YLR008C,9,0.05325443786982249,507,0.6135237692287675,0.3864762307712325,nonsignificant,12,9,169,gene
YLR009W,15,0.075,600,-0.21073197386571874,0.7892680261342813,nonsignificant,14,15,200,gene
YLR010C,9,0.055900621118012424,483,0.45350640459341784,0.5464935954065822,nonsignificant,11,9,161,gene
YLR011W,10,0.052083333333333336,576,0.8663855974622842,0.13361440253771584,nonsignificant,16,10,192,gene
YLR012C,4,0.04,300,0.5857838217574749,0.4142161782425251,nonsignificant,6,4,100,gene
YLR013W,11,0.07746478873239436,426,0.22717000731555248,0.7728299926844475,nonsignificant,12,11,142,gene
YLR014C,70,0.07734806629834254,2715,0.2745042576588457,0.7254957423411543,nonsignificant,73,70,905,gene
YLR015W,34,0.06719367588932806,1518,0.0,1.0,nonsignificant,34,34,506,gene
YLR016C,16,0.07804878048780488,615,-0.5946194435410576,0.40538055645894244,nonsignificant,13,16,205,gene
YLR017W,37,0.10946745562130178,1014,-0.9110269882981867,0.08897301170181328,nonsignificant,28,37,338,gene
YLR018C,19,0.06333333333333334,900,0.4775687150384357,0.5224312849615643,nonsignificant,22,19,300,gene
YLR019W,35,0.08793969849246232,1194,-0.8141232676341279,0.1858767323658721,nonsignificant,28,35,398,gene
YLR020C,30,0.055658627087198514,1617,0.7501825581640553,0.24981744183594473,nonsignificant,37,30,539,gene
YLR021W,13,0.07222222222222222,540,0.0,1.0,nonsignificant,13,13,180,gene
YLR022C,20,0.0796812749003984,753,0.0,1.0,nonsignificant,20,20,251,gene
YLR023C,41,0.07536764705882353,1632,0.539005213574422,0.460994786425578,nonsignificant,46,41,544,gene
YLR024C,110,0.05872931126534971,5619,0.9909635206375177,0.009036479362482266,nonsignificant,141,110,1873,gene
YLR025W,12,0.04979253112033195,723,0.7747470936393503,0.22525290636064965,nonsignificant,17,12,241,gene
YLR026C,34,0.09970674486803519,1023,-0.9281393617741486,0.07186063822585143,nonsignificant,25,34,341,gene
YLR027C,58,0.13842482100238662,1257,-0.9998988053947542,0.00010119460524583711,enriched,35,58,419,gene
YLR028C,54,0.09121621621621621,1776,-0.4283923550466686,0.5716076449533314,nonsignificant,50,54,592,gene
YLR029C,23,0.11219512195121951,615,-0.9198816862723658,0.08011831372763421,nonsignificant,16,23,205,gene
YLR030W,20,0.07575757575757576,792,-0.1814541916179565,0.8185458083820435,nonsignificant,19,20,264,gene
YLR031W,13,0.06951871657754011,561,0.0,1.0,nonsignificant,13,13,187,gene
YLR032W,78,0.06666666666666667,3510,0.6116767710210752,0.3883232289789248,nonsignificant,86,78,1170,gene
YLR033W,21,0.041749502982107355,1509,0.9875806693484477,0.01241933065155227,nonsignificant,36,21,503,gene
YLR034C,55,0.1160337552742616,1422,-0.9327474957391693,0.06725250426083074,nonsignificant,43,55,474,gene
YLR035C,56,0.08045977011494253,2088,0.1053741904532719,0.8946258095467281,nonsignificant,57,56,696,gene
YLR035C-A,97,0.08391003460207612,3468,-0.1625807480164121,0.8374192519835879,nonsignificant,95,97,1156,gene
YLR036C,14,0.06862745098039216,612,0.20374658526236078,0.7962534147376392,nonsignificant,15,14,204,gene
YLR037C,23,0.184,375,-0.9611328961875827,0.03886710381241731,nonsignificant,15,23,125,gene
YLR038C,7,0.08333333333333333,252,-0.8663855974622842,0.13361440253771584,nonsignificant,4,7,84,gene
YLR039C,67,0.06338694418164617,3171,0.6981015555714754,0.30189844442852465,nonsignificant,76,67,1057,gene
YLR040C,31,0.13777777777777778,675,-0.9449911663707341,0.055008833629265896,nonsignificant,22,31,225,gene
YLR041W,5,0.04672897196261682,321,0.5503082020311092,0.4496917979688908,nonsignificant,7,5,107,gene
YLR042C,16,0.09876543209876543,486,0.0,1.0,nonsignificant,16,16,162,gene
YLR043C,7,0.0673076923076923,312,0.4950149249061543,0.5049850750938457,nonsignificant,9,7,104,gene
YLR044C,87,0.15425531914893617,1692,-0.9999999431930894,5.680691065651574e-08,enriched,49,87,564,gene
YLR045C,71,0.0798650168728909,2667,0.0,1.0,nonsignificant,71,71,889,gene
YLR046C,17,0.06273062730627306,813,0.7135779772221442,0.2864220227778557,nonsignificant,22,17,271,gene
YLR047C,53,0.07714701601164484,2061,0.4037583694133431,0.5962416305866569,nonsignificant,57,53,687,gene
YLR048W,31,0.1225296442687747,759,-0.846958115841184,0.15304188415881603,nonsignificant,24,31,253,gene
YLR049C,30,0.06993006993006994,1287,0.2763263901682371,0.7236736098317629,nonsignificant,32,30,429,gene
YLR050C,18,0.1111111111111111,486,-0.9167354833364496,0.08326451666355042,nonsignificant,12,18,162,gene
YLR051C,8,0.03669724770642202,654,0.834482141302534,0.16551785869746605,nonsignificant,13,8,218,gene
YLR052W,17,0.06772908366533864,753,0.35364480446050983,0.6463551955394902,nonsignificant,19,17,251,gene
YLR053C,7,0.06422018348623854,327,-0.6289066304773024,0.37109336952269756,nonsignificant,5,7,109,gene
YLR054C,42,0.057931034482758624,2175,0.834482141302534,0.16551785869746605,nonsignificant,52,42,725,gene
YLR055C,49,0.0812603648424544,1809,-0.7199127891885057,0.28008721081149435,nonsignificant,42,49,603,gene
YLR056W,31,0.08469945355191257,1098,-0.6732004323310368,0.3267995676689632,nonsignificant,26,31,366,gene
YLR057W,65,0.07647058823529412,2550,-0.2967970341748183,0.7032029658251817,nonsignificant,62,65,850,gene
YLR058C,45,0.09574468085106383,1410,-0.663331632389964,0.33666836761003605,nonsignificant,39,45,470,gene
YLR059C,47,0.17407407407407408,810,-0.9999999017969178,9.820308223945258e-08,enriched,22,47,270,gene
YLR060W,74,0.12416107382550336,1788,-0.9999179577718836,8.204222811641597e-05,enriched,47,74,596,gene
YLR061W,24,0.19672131147540983,366,-0.9999904530801548,9.54691984523815e-06,enriched,10,24,122,gene
YLR062C,13,0.10317460317460317,378,-0.922900128256458,0.07709987174354202,nonsignificant,8,13,126,gene
YLR063W,23,0.06284153005464481,1098,0.6552957779930423,0.3447042220069577,nonsignificant,28,23,366,gene
YLR064W,29,0.10583941605839416,822,-0.9782185372088804,0.021781462791119595,nonsignificant,19,29,274,gene
YLR065C,11,0.06043956043956044,546,0.4209002580460812,0.5790997419539188,nonsignificant,13,11,182,gene
YLR066W,14,0.07567567567567568,555,0.0,1.0,nonsignificant,14,14,185,gene
YLR067C,54,0.055900621118012424,2898,0.9563596433141526,0.04364035668584741,nonsignificant,71,54,966,gene
YLR068W,10,0.06578947368421052,456,0.0,1.0,nonsignificant,10,10,152,gene
YLR069C,53,0.06955380577427822,2286,0.8904434232173138,0.10955657678268615,nonsignificant,66,53,762,gene
YLR070C,48,0.13445378151260504,1071,-0.9953222650189527,0.004677734981047276,nonsignificant,32,48,357,gene
YLR071C,78,0.07202216066481995,3249,0.6654057404145172,0.33459425958548283,nonsignificant,87,78,1083,gene
YLR072W,56,0.08069164265129683,2082,0.2071510173717952,0.7928489826282048,nonsignificant,58,56,694,gene
YLR073C,15,0.07462686567164178,603,0.3723741949716407,0.6276258050283593,nonsignificant,17,15,201,gene
YLR074C,18,0.10778443113772455,501,-0.7149505925973904,0.28504940740260964,nonsignificant,14,18,167,gene
YLR075W,27,0.12162162162162163,666,-0.9847066289698011,0.015293371030198944,nonsignificant,17,27,222,gene
YLR076C,20,0.14184397163120568,423,-0.9984345977419975,0.001565402258002549,nonsignificant,10,20,141,gene
YLR077W,32,0.0547945205479452,1752,0.8401463251623766,0.1598536748376233,nonsignificant,41,32,584,gene
YLR078C,21,0.08571428571428572,735,-0.6680245329172658,0.3319754670827342,nonsignificant,17,21,245,gene
YLR079W,25,0.08771929824561403,855,-0.16174351361417372,0.8382564863858263,nonsignificant,24,25,285,gene
YLR080W,22,0.04943820224719101,1335,0.8063535687307831,0.19364643126921688,nonsignificant,29,22,445,gene
YLR081W,74,0.12869565217391304,1725,-0.9999179577718836,8.204222811641597e-05,enriched,47,74,575,gene
YLR082C,30,0.07633587786259542,1179,0.0,1.0,nonsignificant,30,30,393,gene
YLR083C,54,0.08083832335329341,2004,-0.2184887050012866,0.7815112949987134,nonsignificant,52,54,668,gene
YLR084C,95,0.07780507780507781,3663,0.5117552606330678,0.48824473936693225,nonsignificant,102,95,1221,gene
YLR085C,35,0.07972665148063782,1317,-0.2722764533304498,0.7277235466695502,nonsignificant,33,35,439,gene
YLR086W,92,0.06483439041578576,4257,0.4555460227252973,0.5444539772747027,nonsignificant,98,92,1419,gene
YLR087C,181,0.061169313957418044,8877,0.9996566621776686,0.00034333782233142066,depleted,236,181,2959,gene
YLR088W,36,0.05853658536585366,1845,0.9734997193975081,0.026500280602491884,nonsignificant,52,36,615,gene
YLR089C,42,0.07082630691399663,1779,0.6135237692287675,0.3864762307712325,nonsignificant,48,42,593,gene
YLR090W,33,0.07173913043478261,1380,-0.28056245557660864,0.7194375444233914,nonsignificant,31,33,460,gene
YLR091W,28,0.09523809523809523,882,-0.5857838217574749,0.4142161782425251,nonsignificant,24,28,294,gene
YLR092W,95,0.10626398210290827,2682,-0.9281615662978453,0.07183843370215465,nonsignificant,79,95,894,gene
YLR093C,24,0.09448818897637795,762,-0.7486508911897807,0.2513491088102194,nonsignificant,19,24,254,gene
YLR094C,58,0.11530815109343936,1509,-0.9778320942470112,0.022167905752988753,nonsignificant,43,58,503,gene
YLR095C,66,0.08118081180811808,2439,-0.2945430138887266,0.7054569861112734,nonsignificant,63,66,813,gene
YLR096W,76,0.06620209059233449,3444,0.979199544907926,0.020800455092074004,nonsignificant,99,76,1148,gene
YLR097C,20,0.057971014492753624,1035,0.4683854231183877,0.5316145768816123,nonsignificant,23,20,345,gene
YLR098C,46,0.07087827426810478,1947,0.5161601486064317,0.48383985139356833,nonsignificant,51,46,649,gene
YLR099C,42,0.10632911392405063,1185,-0.922900128256458,0.07709987174354202,nonsignificant,32,42,395,gene
YLR099W-A,7,0.07954545454545454,264,-0.6289066304773024,0.37109336952269756,nonsignificant,5,7,88,gene
YLR100W,33,0.09482758620689655,1044,-0.6552957779930423,0.3447042220069577,nonsignificant,28,33,348,gene
YLR101C,13,0.09848484848484848,396,-0.45350640459341784,0.5464935954065822,nonsignificant,11,13,132,gene
YLR102C,15,0.05639097744360902,798,0.1974126513658474,0.8025873486341526,nonsignificant,16,15,266,gene
